Date;price_ram;Price_gold;processnodes(nm);AMDOpen;AMDHigh;AMDLow;AMDClose;AMDAdjClose;AMDVolume;IntelOpen;IntelHigh;IntelLow;IntelClose;IntelAdjClose;IntelVolume;MicrosoftOpen;MicrosoftHigh;MicrosoftLow;MicrosoftClose;MicrosoftAdjClose;MicrosoftVolume;Micronopen;Micronhigh;Micronlow;Micronclose;Micronvolume;hynixOpen;hynixClose;hynixHigh;hynixLow;Volume;SamsungOpen;SamsungHigh;SamsungLow;SamsungClose;SamsungVolume;tupe_ram;max_stick;maks_desktop_gb
2005-03;0.184;434.355;90;16.209999084472656;16.229999542236328;15.970000267028809;16.1200008392334;16.1200008392334;8330000;23.51;23.540001;23.129999;23.230000;14.528974;41543800;24.25;24.309999;24.120001;24.17;17.292507;62382300;10.4752;10.4752;10.2855;10.3255;5087900;13350.0;13050.0;13350.0;13000.0;3588095.0;10120;10140;10020;10040;17335000;2;2;8
2005-04;0.185;429.140;65;14.25;14.369999885559082;14.079999923706056;14.229999542236328;14.229999542236328;6402200;23.43;23.59;23.059999;23.520000;14.710348;55078900;24.879999;25.299999;24.790001;25.299999;18.100967;98641200;9.6364;9.7263;9.4766;9.6963;5272600;12000.0;12100.0;12250.0;11950.0;3089715.0;9040;9130;8990;9040;29275000;2;2;8
2005-05;0.165;422.903;65;16.149999618530273;16.520000457763672;16.149999618530273;16.399999618530273;16.399999618530273;6980500;27.26;27.379999;26.9;26.959999;16.918667;62666000;25.99;26.030001;25.75;25.799999;18.517246;46131100;11.0844;11.1343;10.9146;10.9646;5051000;15600.0;15900.0;15950.0;15500.0;4529486.0;9850;9880;9730;9780;22275000;2;2;8
2005-06;0.149;430.302;65;17.5;17.600000381469727;17.280000686645508;17.34000015258789;17.34000015258789;5949400;26.41;26.49;26.01;26.020000;16.328773;45129600;25.059999;25.139999;24.82;24.84;17.828234;82018200;10.3654;10.4353;10.1757;10.1956;4938800;16600.0;17000.0;17050.0;16600.0;2749534.0;9800;9960;9800;9880;19835000;2;2;8
2005-07;0.14075;424.745;65;20.190000534057617;20.36000061035156;20.049999237060547;20.07999992370605;20.07999992370605;3899000;27.290001;27.34;27.139999;27.139999;17.031622;41287900;25.780001;26.0;25.59;25.610001;18.380882;59524400;11.9232;11.9332;11.7435;11.8633;4525200;24000.0;23900.0;24250.0;23700.0;6401238.0;11320;11320;11200;11300;17875000;2;2;8
2005-08;0.1325;437.773;65;20.3700008392334;20.780000686645508;20.350000381469727;20.770000457763672;20.770000457763672;6928900;25.629999;25.780001;25.459999;25.719999;16.187504;41497200;27.17;27.440001;27.040001;27.379999;19.709539;65210200;11.2841;12.033;11.2641;11.8932;13902600;20450.0;21400.0;21500.0;20400.0;8041964.0;10680;10920;10680;10880;12205000;2;2;8
2005-09;0.12425;455.936;65;25.0;25.75;24.86000061035156;25.200000762939453;25.200000762939453;16213600;24.469999;24.68;24.43;24.650000;15.514071;37520600;25.91;25.950001;25.610001;25.73;18.521786;57644500;12.9817;13.451;12.752;13.2813;46194000;24000.0;23000.0;24050.0;23000.0;7730920.0;11880;12000;11760;11760;22900000;2;2;8
2005-10;0.116;470.107;65;22.450000762939453;23.43000030517578;22.43000030517578;23.21999931335449;23.21999931335449;11265000;23.440001;23.690001;23.42;23.500000;14.79029;58127600;25.610001;25.799999;25.5;25.700001;18.500185;75122100;12.9218;13.1215;12.7221;12.9717;12176500;19300.0;19050.0;19400.0;19050.0;10932690.0;10980;11100;10960;11040;19595000;2;2;8
2005-11;0.1505;476.668;65;25.350000381469727;26.350000381469727;25.299999237060547;26.18000030517578;26.18000030517578;8302400;26.74;26.860001;26.620001;26.680000;16.849379;50114500;27.68;27.77;27.629999;27.68;19.983904;55904700;13.9803;14.3398;13.9803;14.2399;8676800;21750.0;21900.0;22100.0;21700.0;9063805.0;11860;12080;11860;11960;17905000;2;2;8
2005-12;0.185;509.423;65;30.399999618530277;30.75;30.15999984741211;30.600000381469727;30.600000381469727;6540900;25.01;25.15;24.870001;24.959999;15.76313;31681600;26.15;26.309999;26.1;26.15;18.879307;49044600;13.1814;13.3212;13.1015;13.2913;4105700;33350.0;35300.0;35300.0;33350.0;12846374.0;13200;13400;13140;13180;21025000;2;2;8
2006-01;0.160667;549.433;65;41.04999923706055;42.0099983215332;40.4900016784668;41.79999923706055;41.79999923706055;15409500;21.690001;21.709999;21.25;21.260000;13.426453;79350800;27.91;28.379999;27.870001;28.15;20.323231;94841300;14.8091;14.8691;14.6294;14.6593;5470200;37700.0;37300.0;38700.0;36750.0;18154320.0;14460;14820;14380;14800;23005000;2;2;8
2006-02;0.136333;555.518;65;40.790000915527344;40.900001525878906;38.619998931884766;38.66999816894531;38.66999816894531;18217200;20.549999;21.01;20.5;20.600000;13.0713;93248100;26.950001;27.299999;26.870001;26.870001;19.464849;65036100;15.628;15.7878;15.3983;15.4882;10496900;33000.0;33250.0;33600.0;32950.0;6471233.0;13880;13960;13660;13740;13365000;2;2;8
2006-03;0.112;557.215;65;33.599998474121094;33.95000076293945;32.95000076293945;33.15999984741211;33.15999984741211;13498700;19.780001;19.879999;19.35;19.459999;12.347934;87499200;27.299999;27.540001;27.209999;27.209999;19.711151;62190500;14.7992;14.9589;14.6494;14.6993;10922900;28300.0;28900.0;29600.0;28150.0;7951900.0;12400;12600;12360;12600;20485000;2;2;8
2006-04;0.0925;611.853;65;32.54999923706055;32.66999816894531;32.0;32.349998474121094;32.349998474121094;10383000;19.99;20.27;19.91;19.980000;12.677889;89978400;24.23;24.5;24.0;24.15;17.494463;591052200;17.1259;17.3156;16.8762;16.9461;13412500;33600.0;32950.0;33750.0;32650.0;6099650.0;13240;13240;12860;12880;27750000;2;2;8
2006-05;0.073;676.769;65;30.950000762939453;31.229999542236328;30.40999984741211;30.88999938964844;30.88999938964844;10190500;17.889999;18.190001;17.77;18.020000;11.492876;76030000;23.26;23.35;22.65;22.65;16.471832;120202000;16.1772;16.6465;16.0773;16.5367;14076900;32400.0;32000.0;32900.0;31400.0;3737220.0;12440;12480;12240;12240;20735000;2;2;8
2006-06;0.0775;597.898;65;24.989999771118164;24.989999771118164;24.15999984741211;24.420000076293945;24.420000076293945;9432600;19.280001;19.32;18.940001;19.000000;12.117906;54002100;23.540001;23.65;23.299999;23.299999;16.94453;73048800;14.9889;15.2785;14.8191;15.0388;11800600;31100.0;30750.0;31350.0;30400.0;8519640.0;12140;12180;12040;12060;29130000;2;2;8
2006-07;0.082;633.093;65;19.280000686645508;19.649999618530277;19.049999237060547;19.38999938964844;19.38999938964844;17236900;18.08;18.16;17.98;18.000000;11.480125;42813200;24.07;24.42;24.01;24.059999;17.497232;40254400;15.588;15.8676;15.5481;15.5681;4255100;32400.0;32500.0;32950.0;32200.0;4844830.0;12200;12280;12160;12160;23400000;2;2;8
2006-08;0.0865;631.557;65;25.209999084472656;25.25;24.68000030517578;24.989999771118164;24.989999771118164;11156900;19.82;19.84;19.530001;19.570000;12.552806;46176100;25.870001;25.98;25.68;25.700001;18.758718;26380500;17.4454;17.4654;17.1359;17.2557;9593700;36550.0;36800.0;37150.0;36150.0;5561110.0;13080;13240;13000;13000;20090000;2;2;8
2006-09;0.073;600.150;65;25.32999992370605;25.5;24.780000686645508;24.850000381469727;24.850000381469727;12730500;20.9;20.950001;20.52;20.570000;13.194242;73305600;27.35;27.42;27.209999;27.35;19.96307;34283500;17.6052;17.6352;17.3156;17.3755;7863400;37200.0;37300.0;37650.0;36900.0;3830850.0;13380;13440;13220;13280;10860000;2;2;8
2006-10;0.098;586.648;65;21.31999969482422;21.56999969482422;20.950000762939453;21.270000457763672;21.270000457763672;17571200;21.32;21.43;21.190001;21.340000;13.688144;55491300;28.66;28.85;28.559999;28.709999;20.955751;61861700;14.3897;14.5595;14.3198;14.4297;7114000;33450.0;34200.0;34200.0;33100.0;5834260.0;12140;12320;12060;12220;23305000;2;2;8
2006-11;0.095;626.825;65;21.530000686645508;21.940000534057617;21.1200008392334;21.56999969482422;21.56999969482422;23809500;21.24;21.49;21.07;21.400000;13.793322;47485000;29.42;29.57;29.33;29.360001;21.50346;53297400;14.4097;14.8191;14.3797;14.5795;9992100;35600.0;35300.0;35850.0;35300.0;2374730.0;12720;12880;12700;12760;15920000;2;2;8
2006-12;0.092;629.513;65;20.5;20.729999542236328;20.299999237060547;20.350000381469727;20.350000381469727;11594000;20.34;20.530001;20.23;20.250000;13.052091;37099300;29.860001;30.15;29.83;29.860001;21.869661;41739800;13.9404;14.1001;13.9104;13.9404;5577500;36800.0;36450.0;36800.0;36400.0;2397490.0;12320;12380;12200;12260;10835000;2;2;8
2007-01;0.078;630.352;45;15.829999923706056;15.890000343322754;15.520000457763672;15.550000190734863;15.550000190734863;30280100;20.959999;21.02;20.690001;20.959999;13.509722;47840000;30.41;31.1;30.35;30.860001;22.602066;73968400;12.9318;12.9518;12.772;12.9318;9406200;32600.0;31250.0;32700.0;31000.0;7691150.0;11700;11700;11500;11580;18425000;3;8;32
2007-02;0.072;665.103;45;15.300000190734863;15.300000190734863;14.960000038146973;15.06999969482422;15.06999969482422;32605500;20.049999;20.200001;19.799999;19.860001;12.869223;102774400;27.950001;28.25;27.92;28.17;20.703428;86333300;11.8833;11.9432;11.7435;11.8433;15779300;30500.0;31150.0;31350.0;30350.0;7916380.0;11160;11400;11160;11340;45015000;3;8;32
2007-03;0.066;655.891;45;13.09000015258789;13.18000030517578;12.970000267028809;13.0600004196167;13.0600004196167;18148200;19.08;19.18;18.9;19.129999;12.396184;60162400;27.75;27.950001;27.5;27.870001;20.48295;47061000;11.8733;12.1529;11.8633;12.063;16561000;32400.0;32400.0;32750.0;32300.0;3064240.0;11380;11380;11240;11260;22485000;3;8;32
2007-04;0.0562;680.008;45;14.270000457763672;14.279999732971191;13.8100004196167;13.81999969482422;13.81999969482422;20980200;21.780001;21.85;21.48;21.500000;13.931936;60430900;30.129999;30.370001;29.940001;29.940001;22.004288;67788800;11.7335;11.7435;11.3939;11.4539;14903800;31900.0;32050.0;32200.0;31800.0;2155770.0;11600;11660;11380;11480;17220000;3;8;32
2007-05;0.0464;668.310;45;14.43000030517578;14.43000030517578;14.239999771118164;14.270000457763672;14.270000457763672;14011200;22.139999;22.190001;21.92;22.180000;14.447025;49304200;31.120001;31.16;30.610001;30.690001;22.628561;85290500;11.9032;12.2228;11.7634;12.1629;32840200;28550.0;28750.0;28900.0;28250.0;6097380.0;10720;10840;10640;10700;30025000;3;8;32
2007-06;0.0425;655.714;45;14.56999969482422;14.609999656677246;14.260000228881836;14.300000190734863;14.300000190734863;21023600;23.959999;24.219999;23.549999;23.740000;15.463132;50633200;29.870001;29.93;29.040001;29.469999;21.729021;71193900;12.4724;12.7321;12.4325;12.5124;31815400;34000.0;33350.0;34800.0;33350.0;5343800.0;11560;11580;11320;11320;27230000;3;8;32
2007-07;0.0386;665.266;45;13.970000267028809;13.989999771118164;13.390000343322754;13.539999961853027;13.539999961853027;38820700;24.1;24.18;23.59;23.620001;15.384955;61619000;29.709999;29.719999;28.98;28.99;21.375105;66554000;12.1729;12.3127;11.8233;11.8533;36972500;37450.0;37600.0;38000.0;37050.0;3674920.0;12300;12320;12180;12280;22485000;3;8;32
2007-08;0.03685;664.530;45;12.720000267028809;13.039999961853027;12.5600004196167;13.0;13.0;27658300;25.559999;25.799999;25.530001;25.750000;16.850704;56843900;28.700001;28.92;28.360001;28.73;21.257652;42511900;11.384;11.5038;11.2442;11.4339;10567300;33550.0;33750.0;33950.0;33000.0;6169590.0;11400;11820;11400;11820;30100000;3;8;32
2007-09;0.0351;710.645;45;13.25;13.390000343322754;13.119999885559082;13.199999809265137;13.199999809265137;16158400;25.719999;26.02;25.67;25.860001;16.922689;44063300;29.49;29.690001;29.23;29.459999;21.797792;45819100;11.2941;11.334;11.0444;11.0844;16632200;31550.0;31300.0;31900.0;31150.0;7398630.0;11520;11540;11400;11500;42795000;3;8;32
2007-10;0.0244;754.480;45;13.079999923706056;13.140000343322754;12.949999809265137;13.079999923706056;13.079999923706056;10160200;26.370001;26.9;26.35;26.900000;17.603264;64819100;35.52;37.0;35.509998;36.810001;27.236135;185635800;10.3654;10.5751;10.2955;10.4952;15387700;25250.0;25000.0;26250.0;25000.0;8776930.0;10940;11020;10860;11000;27570000;3;8;32
2007-11;0.0236;808.311;45;10.239999771118164;10.300000190734863;9.649999618530272;9.760000228881836;9.760000228881836;35613300;26.66;26.66;25.719999;26.080000;17.138918;65565000;33.919998;34.119999;33.189999;33.599998;24.943216;71027800;8.3383;8.4681;8.2584;8.3083;21701000;24800.0;25900.0;25900.0;24650.0;8598550.0;11340;11460;11240;11300;27950000;3;8;32
2007-12;0.0228;803.618;45;7.260000228881836;7.599999904632568;7.260000228881836;7.5;7.5;19668800;26.629999;27.0;26.59;26.660000;17.520079;23687800;35.900002;35.990002;35.52;35.599998;26.427929;35229700;7.2098;7.2897;7.1;7.2398;11670600;25850.0;25950.0;26500.0;25800.0;1933030.0;11300;11340;11120;11120;14680000;3;8;32
2008-01;0.022;887.784;45;7.5;7.690000057220459;7.380000114440918;7.590000152587891;7.590000152587891;21174900;20.440001;21.34;20.360001;21.100000;13.866233;100753400;31.91;32.740002;31.719999;32.599998;24.200855;103642200;6.7804;7.09;6.6806;6.9802;15211600;26200.0;26000.0;26450.0;25350.0;4409640.0;11580;11940;11420;11900;46620000;3;8;32
2008-02;0.021267;924.283;45;6.980000019073486;7.340000152587891;6.96999979019165;7.210000038146973;7.210000038146973;27384500;20.33;20.389999;19.940001;19.969999;13.203347;77164100;27.690001;27.83;27.02;27.200001;20.27058;117411400;7.4595;7.839;7.4295;7.5094;15546800;24750.0;24550.0;24750.0;24300.0;2385880.0;11540;11540;11200;11200;22595000;3;8;32
2008-03;0.020533;971.055;45;5.820000171661377;6.019999980926514;5.78000020980835;5.889999866485596;5.889999866485596;18961800;20.709999;21.33;20.67;21.180000;14.003349;48072200;27.879999;28.59;27.84;28.379999;21.149963;46780600;5.5022;5.9916;5.4823;5.9616;66206100;26500.0;27850.0;28000.0;26500.0;12252240.0;12340;12580;12240;12460;29060000;3;8;32
2008-04;0.0198;911.600;45;6.039999961853027;6.070000171661377;5.929999828338623;5.960000038146973;5.960000038146973;14029700;22.73;22.76;22.139999;22.260000;14.717404;56505700;28.74;29.209999;28.51;28.52;21.254299;74733600;7.8689;7.8739;7.6293;7.7091;21630700;26650.0;26800.0;26950.0;26400.0;3122030.0;14180;14360;14100;14220;31060000;3;8;32
2008-05;0.019067;889.125;45;6.860000133514404;6.949999809265137;6.710000038146973;6.880000114440918;6.880000114440918;20871900;23.280001;23.549999;23.07;23.180000;15.417201;55484500;28.379999;28.700001;28.200001;28.32;21.182951;63399200;8.1385;8.2284;7.9788;8.0586;16494300;30350.0;31000.0;31100.0;30000.0;9837530.0;14580;14820;14500;14820;24010000;3;8;32
2008-06;0.018333;889.536;45;6.010000228881836;6.039999961853027;5.670000076293945;5.829999923706055;5.829999923706055;27347200;21.41;21.9;21.34;21.480000;14.286522;50166900;27.73;27.98;27.49;27.51;20.577084;57830500;6.1114;6.1389;5.9017;5.9916;23209900;25800.0;25000.0;25900.0;24900.0;5285660.0;12760;12800;12500;12500;28070000;3;8;32
2008-07;0.0176;941.167;45;4.179999828338623;4.369999885559082;4.130000114440918;4.210000038146973;4.210000038146973;14905700;21.99;22.6;21.92;22.190001;14.758747;65269400;25.85;26.280001;25.709999;25.719999;19.238194;60461000;4.7034;5.003;4.6934;4.8232;23520500;21150.0;21650.0;21950.0;21150.0;4144360.0;10940;11340;10940;11280;25175000;3;8;32
2008-08;0.0161;840.388;45;6.139999866485596;6.349999904632568;6.099999904632568;6.289999961853027;6.289999961853027;16257000;23.280001;23.4;22.85;22.870001;15.306173;53554000;27.68;27.780001;27.290001;27.290001;20.493935;50735500;4.244;4.294;4.2041;4.234;9589900;19700.0;19400.0;19900.0;19200.0;4853220.0;10400;10520;10240;10320;35710000;3;8;32
2008-09;0.0146;824.920;45;4.489999771118164;5.25;4.21999979019165;5.25;5.25;18799700;18.08;18.799999;17.799999;18.730000;12.535404;84089900;25.77;26.690001;25.540001;26.690001;20.043362;107192700;4.1841;4.2041;3.9045;4.0443;28863600;18200.0;19350.0;19450.0;18200.0;5343470.0;10360;10880;10280;10780;37825000;3;8;32
2008-10;0.011;812.815;45;3.400000095367432;3.7100000381469727;3.359999895095825;3.5;3.5;16621000;15.97;16.49;15.62;16.030001;10.728375;94902700;22.530001;22.91;22.120001;22.33;16.769131;93055200;4.3539;4.7833;4.3239;4.7034;20939000;10500.0;10800.0;11900.0;10100.0;17388230.0;10740;11000;10300;10700;60850000;3;8;32
2008-11;0.0104;757.850;45;2.200000047683716;2.369999885559082;2.150000095367432;2.359999895095825;2.359999895095825;8941900;13.79;14.03;13.68;13.800000;9.316119;26023500;20.23;20.309999;20.02;20.219999;15.287457;28650800;2.3866;2.836;2.3068;2.7361;8796800;7200.0;7410.0;7880.0;7160.0;42265310.0;9720;9770;9590;9720;22230000;3;8;32
2008-12;0.0098;819.940;45;2.200000047683716;2.200000047683716;2.109999895095825;2.1600000858306885;2.1600000858306885;10226500;14.71;14.92;14.56;14.660000;9.89669;34063800;19.309999;19.68;19.27;19.440001;14.697736;46419000;2.4366;2.6962;2.4366;2.6363;11978200;6640.0;6700.0;6970.0;6640.0;7848380.0;9160;9270;9020;9020;17605000;3;8;32
2009-01;0.0107;857.726;32;2.220000028610229;2.289999961853028;2.1600000858306885;2.190000057220459;2.190000057220459;11034900;13.45;13.5;12.9;12.900000;8.708547;47000100;17.74;17.790001;17.1;17.1;12.928565;62370900;3.5849;3.7647;3.4451;3.7148;24624100;7810.0;8980.0;9040.0;7750.0;57707240.0;9690;9850;9680;9760;18845000;3;8;32
2009-02;0.010633;939.763;32;2.0799999237060547;2.200000047683716;2.049999952316284;2.180000066757202;2.180000066757202;14342300;12.5;13.14;12.49;12.740000;8.689135;69764500;16.290001;16.52;16.1;16.15;12.294028;93428000;3.1955;3.3752;3.0657;3.2155;8332300;8310.0;8640.0;8780.0;8210.0;15031770.0;9500;9860;9410;9540;29185000;3;8;32
2009-03;0.010567;925.989;32;3.309999942779541;3.359999895095825;3.039999961853028;3.049999952316284;3.049999952316284;20773500;14.91;15.37;14.9;15.030000;10.250993;62044500;17.83;18.790001;17.780001;18.370001;13.983982;92423300;3.9844;4.1741;3.9345;4.0543;15048500;12550.0;12350.0;12600.0;11900.0;29827750.0;11280;11680;11260;11360;19705000;3;8;32
2009-04;0.0105;892.663;32;3.549999952316284;3.7300000190734863;3.5299999713897705;3.609999895095825;3.609999895095825;18194700;15.61;16.16;15.5;15.780000;10.762523;77775200;20.6;21.1;20.01;20.26;15.422727;87439900;4.9031;5.0828;4.8532;4.8731;36756100;14900.0;14400.0;15050.0;14100.0;15374640.0;11900;12040;11680;11840;30390000;3;8;32
2009-05;0.011;926.855;32;4.710000038146973;4.78000020980835;4.380000114440918;4.539999961853027;4.539999961853027;24539700;15.75;15.79;15.24;15.720000;10.812459;77293300;20.559999;20.940001;20.299999;20.889999;16.0033;46134900;4.8931;5.0828;4.7833;5.0529;17532900;12700.0;12900.0;12950.0;12350.0;22570830.0;11140;11220;11000;11160;25230000;3;8;32
2009-06;0.0115;947.807;32;3.7699999809265137;3.9800000190734863;3.740000009536743;3.869999885559082;3.869999885559082;24129800;16.379999;16.639999;16.24;16.549999;11.38335;67489500;23.969999;24.24;23.629999;23.77;18.209597;66452400;5.1028;5.2226;4.943;5.0529;16379200;13850.0;13650.0;14000.0;13550.0;8020620.0;12000;12180;11840;11840;20185000;3;8;32
2009-07;0.0127;934.272;32;3.660000085830689;3.7300000190734863;3.650000095367432;3.660000085830689;3.660000085830689;14282400;19.34;19.559999;19.25;19.250000;13.240447;47557600;23.77;24.07;23.5;23.52;18.01807;54258200;6.1513;6.4309;6.1513;6.381;24461400;18350.0;17600.0;18400.0;17500.0;16108080.0;14460;14580;14320;14480;30005000;3;8;32
2009-08;0.014567;949.500;32;4.320000171661377;4.380000114440918;4.230000019073486;4.360000133514404;4.360000133514404;22133900;20.09;20.379999;19.969999;20.320000;14.078431;53486200;24.57;24.85;24.290001;24.65;18.989914;49592800;7.4395;7.4595;7.2698;7.3596;11537900;22000.0;21950.0;22250.0;21600.0;11812500.0;15300;15500;15200;15420;21075000;3;8;32
2009-09;0.016433;996.443;32;5.800000190734863;5.849999904632568;5.590000152587891;5.659999847412109;5.659999847412109;37557200;19.610001;19.790001;19.25;19.570000;13.558802;64725300;25.76;25.99;25.379999;25.719999;19.814228;63533400;8.3882;8.4381;8.0686;8.1885;46518200;19400.0;19800.0;20200.0;19400.0;9819930.0;16140;16500;16120;16300;23825000;3;8;32
2009-10;0.0183;1043.511;32;4.980000019073486;4.980000019073486;4.550000190734863;4.599999904632568;4.599999904632568;31600900;19.309999;19.34;18.74;19.110001;13.240098;92276300;28.030001;28.4;27.66;27.73;21.362696;73371800;7.2698;7.2698;6.7505;6.7804;26209200;18700.0;18050.0;18800.0;18050.0;5992100.0;14660;14800;14440;14460;27866400;3;8;32
2009-11;0.0194;1126.119;32;6.900000095367432;7.010000228881836;6.78000020980835;7.010000228881836;7.010000228881836;19388300;19.110001;19.26;19.0;19.200001;13.403893;48593600;29.15;29.450001;29.0;29.41;22.757088;44172000;7.3796;7.5194;7.2897;7.5094;15458200;18800.0;18450.0;18850.0;18450.0;5031890.0;14460;14640;14380;14400;18816750;3;8;32
2009-12;0.0205;1135.012;32;9.75;9.770000457763672;9.630000114440918;9.68000030517578;9.68000030517578;9396500;20.6;20.719999;20.4;20.400000;14.241629;26429200;30.98;30.99;30.48;30.48;23.585041;31929700;10.7349;10.8547;10.5451;10.5451;20612800;22400.0;23150.0;23400.0;22350.0;7751870.0;15760;15980;15740;15980;14781250;3;8;32
2010-01;0.0202;1119.575;32;8.010000228881836;8.100000381469727;7.300000190734863;7.460000038146973;7.460000038146973;37457700;20.129999;20.23;19.299999;19.400000;13.54351;96053900;29.9;29.92;27.66;28.18;21.805328;193888500;9.4366;9.4866;8.5579;8.7077;42655600;23000.0;22750.0;23350.0;22200.0;10087750.0;16000;16020;15600;15680;22864250;3;8;32
2010-02;0.01985;1095.800;32;7.829999923706055;7.960000038146973;7.679999828338623;7.909999847412109;7.909999847412109;17085200;20.6;20.68;20.43;20.530001;14.447033;47795300;28.65;28.85;28.51;28.67;22.288223;40370600;9.0672;9.1371;8.8575;9.0473;20385500;21700.0;21000.0;21800.0;20600.0;9538270.0;14800;14960;14660;14880;15596200;3;8;32
2010-03;0.0195;1115.554;32;9.149999618530272;9.4399995803833;9.130000114440918;9.270000457763672;9.270000457763672;12850100;22.32;22.5;22.200001;22.290001;15.685558;45983800;29.639999;29.719999;29.17;29.290001;22.770212;63760000;10.7049;10.7349;10.3454;10.3554;38781500;26450.0;26700.0;27100.0;26050.0;7632880.0;16280;16680;16260;16360;21715000;3;8;32
2010-04;0.02185;1148.475;32;9.720000267028809;9.720000267028809;9.0600004196167;9.06999969482422;9.06999969482422;37974900;23.450001;23.459999;22.809999;22.840000;16.072592;81864000;31.07;31.08;30.52;30.540001;23.74197;63214800;10.1257;10.1357;9.3169;9.3368;52942300;27900.0;28400.0;28600.0;27850.0;8850540.0;16560;17040;16540;16980;22733400;3;8;32
2010-05;0.0242;1204.321;32;8.84000015258789;8.869999885559082;8.449999809265137;8.569999694824219;8.569999694824219;28073700;21.68;21.75;21.23;21.420000;15.179641;72712600;25.84;26.120001;25.66;25.799999;20.147573;67496900;9.3868;9.3868;8.7976;9.0772;42979200;25600.0;25150.0;25750.0;24900.0;12460930.0;15440;15620;15360;15520;12791100;3;8;32
2010-06;0.0231;1232.382;32;7.579999923706055;7.650000095367432;7.300000190734863;7.320000171661377;7.320000171661377;26406200;19.700001;20.030001;19.4;19.450001;13.78357;64294700;23.299999;23.68;22.950001;23.01;17.96883;81050500;8.7077;8.9075;8.4381;8.4781;38844700;24950.0;25050.0;25200.0;24750.0;13704910.0;15400;15600;15400;15480;26820300;3;8;32
2010-07;0.022;1196.000;32;7.610000133514404;7.670000076293945;7.409999847412109;7.489999771118164;7.489999771118164;35900700;20.77;20.92;20.58;20.600000;14.598539;67395900;25.75;25.84;25.35;25.809999;20.155382;83534800;7.5394;7.5893;7.2498;7.2698;68687900;22250.0;22500.0;22850.0;22150.0;8743690.0;16440;16540;16200;16200;16441200;3;8;32
2010-08;0.0183;1213.464;32;5.690000057220459;5.800000190734863;5.570000171661377;5.610000133514404;5.610000133514404;28571000;17.879999;17.92;17.6;17.670000;12.617668;111601400;23.6;23.73;23.32;23.469999;18.425808;66074600;6.4409;6.5907;6.3511;6.4494;36309600;22100.0;21100.0;22200.0;21000.0;17700840.0;15320;15440;15120;15120;22082150;3;8;32
2010-09;0.0146;1271.461;32;7.389999866485596;7.440000057220459;6.989999771118164;7.110000133514404;7.110000133514404;38514800;19.34;19.6;19.110001;19.200001;13.710201;75382200;24.610001;24.83;24.360001;24.49;19.226603;61262700;7.3896;7.4795;7.11;7.1999;32572800;22050.0;22150.0;22300.0;21750.0;7447080.0;15440;15580;15340;15540;16862900;3;8;32
2010-10;0.0146;1343.190;32;7.610000133514404;7.630000114440918;7.309999942779541;7.340000152587891;7.340000152587891;26841400;20.450001;20.559999;20.01;20.049999;14.317157;60774400;27.15;27.200001;26.48;26.67;20.938061;114193200;8.1885;8.2584;8.1086;8.2434;86548500;22700.0;23150.0;23150.0;22300.0;11250670.0;15280;15300;14900;14900;23160200;3;8;32
2010-11;0.0134;1371.784;32;7.289999961853027;7.369999885559082;7.260000228881836;7.289999961853027;7.289999961853027;12917100;21.18;21.299999;21.07;21.160000;15.228071;52406500;25.049999;25.469999;25.0;25.26;19.952959;75282100;7.4595;7.4893;7.2198;7.2588;29110000;24050.0;23500.0;24150.0;23400.0;19328020.0;16640;16920;16520;16520;21230800;3;8;32
2010-12;0.0122;1393.512;32;8.140000343322754;8.1899995803833;8.050000190734863;8.180000305175781;8.180000305175781;7971200;21.030001;21.059999;20.940001;21.030001;15.134515;15743700;27.799999;27.92;27.629999;27.91;22.046206;24752000;7.8989;8.0287;7.829;8.0087;15598400;24300.0;24000.0;24500.0;23900.0;5560520.0;18840;19040;18840;18980;9191550;3;8;32
2011-01;0.0103;1360.475;32;7.550000190734863;8.039999961853027;7.5;7.829999923706055;7.829999923706055;42749900;21.549999;21.639999;21.030001;21.459999;15.443969;90844300;27.77;27.9;27.42;27.73;21.904018;65029000;10.4852;10.615;10.2356;10.5252;34395000;29400.0;29650.0;30200.0;29300.0;11879480.0;20180;20200;19620;19620;21442600;3;8;32
2011-02;0.010225;1371.313;32;9.34000015258789;9.390000343322754;9.050000190734863;9.210000038146973;9.210000038146973;21558600;21.75;21.84;21.370001;21.469999;15.581983;66390100;26.690001;26.860001;26.51;26.58;21.119719;51379900;11.6037;11.6436;10.9046;11.1143;47717800;28000.0;28350.0;28400.0;27900.0;5261250.0;18400;18680;18400;18460;16281150;3;8;32
2011-03;0.01015;1422.848;32;8.770000457763672;8.850000381469727;8.569999694824219;8.600000381469727;8.600000381469727;18376500;20.290001;20.370001;19.940001;20.180000;14.645754;87528000;25.6;25.68;25.34;25.389999;20.174179;63233700;11.5637;11.6586;11.374;11.4539;31666000;31700.0;31300.0;31900.0;31000.0;7432870.0;18720;18720;18420;18640;26383300;3;8;32
2011-04;0.010075;1474.431;32;9.039999961853027;9.140000343322754;9.020000457763672;9.100000381469728;9.100000381469728;11383900;22.799999;23.190001;22.629999;23.150000;16.801254;156189000;26.549999;26.639999;25.360001;25.92;20.595304;319317900;11.4339;11.4339;11.1343;11.3041;36678800;34200.0;33800.0;34300.0;32850.0;11330570.0;18020;18160;17600;17860;21493700;3;8;32
